,지점,일시,최저기온(°C),평균기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa)
1244,131,2015-05-29,17.9,24.1,31.0,0.0,1.3,6.9,34.4,1000.6
1245,131,2015-05-30,17.1,19.3,23.2,1.0,1.5,11.9,63.0,999.0
1246,131,2015-05-31,14.6,21.4,28.4,0.0,1.0,10.1,54.4,1001.5
1247,131,2015-06-01,17.4,23.7,30.3,0.0,1.1,9.3,42.8,1003.2
1248,131,2015-06-02,18.8,23.2,29.8,0.0,1.2,9.9,45.6,1001.2
1249,131,2015-06-03,17.6,22.3,27.4,0.0,2.2,5.5,38.0,1000.8
1250,131,2015-06-04,14.9,23.6,30.5,0.0,1.3,4.2,32.8,1003.0
1251,131,2015-06-05,15.4,18.9,22.9,0.3,1.2,7.1,47.5,1000.3
1252,131,2015-06-06,14.9,22.0,28.4,0.0,1.4,8.5,44.8,1005.6
1253,131,2015-06-07,18.6,24.3,30.9,0.0,1.4,9.6,41.5,1006.2
1254,131,2015-06-08,18.5,22.7,26.6,0.0,1.1,10.2,46.3,1000.9
1255,131,2015-06-09,19.0,23.0,29.3,0.0,1.5,12.8,55.4,1000.4
1256,131,2015-06-10,17.8,26.1,34.8,0.0,1.6,11.9,47.9,1000.7
1257,131,2015-06-11,20.8,24.1,27.3,2.0,2.0,13.8,55.6,995.7
1258,131,2015-06-12,20.2,25.1,31.1,0.5,2.1,12.4,50.4,996.8
1259,131,2015-06-13,21.4,26.8,32.1,0.0,2.1,11.8,40.8,998.6
1260,131,2015-06-14,20.3,23.9,28.8,1.0,1.3,15.1,60.3,1000.6
1261,131,2015-06-15,21.1,24.9,31.1,0.0,1.3,15.0,56.5,1000.3
1262,131,2015-06-16,20.9,25.3,31.6,0.0,1.5,15.3,55.9,998.5
1263,131,2015-06-17,20.4,24.1,28.5,0.0,1.4,17.0,66.0,997.7
1264,131,2015-06-18,21.1,25.5,31.0,0.0,2.2,11.8,43.6,998.8
1265,131,2015-06-19,21.0,24.9,30.2,1.5,1.7,13.4,49.9,1001.3
1266,131,2015-06-20,18.1,20.3,23.0,13.5,1.4,16.9,81.5,1002.3
1267,131,2015-06-21,18.0,23.3,29.4,0.0,1.1,14.1,59.3,1003.0
1268,131,2015-06-22,20.3,24.3,30.0,0.0,1.2,15.1,58.8,1003.3
1269,131,2015-06-23,19.6,25.2,31.2,0.0,1.4,13.6,51.6,1003.8
1270,131,2015-06-24,21.4,24.3,30.8,10.5,1.0,16.8,66.5,1001.9
1271,131,2015-06-25,19.0,22.0,26.2,8.5,1.7,16.3,72.9,996.6
1272,131,2015-06-26,18.4,20.7,23.7,45.5,2.9,15.9,76.1,990.0
1273,131,2015-06-27,19.2,23.7,28.6,0.0,2.2,14.5,57.9,999.0
1274,131,2015-06-28,20.2,24.7,30.4,0.0,1.5,15.0,56.4,1002.7
1275,131,2015-06-29,20.5,25.7,31.9,0.0,1.4,14.7,52.8,999.9
1276,131,2015-06-30,21.0,23.8,29.2,0.0,1.8,15.7,61.8,992.1
1277,131,2015-07-01,19.8,23.4,29.3,0.0,2.0,14.4,59.9,989.7
1278,131,2015-07-02,18.7,23.6,29.5,0.0,1.8,13.3,55.4,995.1
1279,131,2015-07-03,20.3,24.0,29.3,0.0,1.8,11.9,50.9,998.8
1280,131,2015-07-04,16.3,23.9,30.0,0.0,1.4,10.6,47.0,1002.3
1281,131,2015-07-05,19.9,24.2,30.4,0.0,1.5,13.0,51.4,1004.2
1282,131,2015-07-06,19.2,24.4,29.9,0.1,1.6,14.5,56.3,1004.3
1283,131,2015-07-07,17.5,20.7,24.1,4.5,1.6,13.9,66.8,1003.7
1284,131,2015-07-08,17.5,21.0,24.9,9.0,1.9,18.4,85.9,1004.4
1285,131,2015-07-09,19.6,23.1,25.6,16.0,1.8,18.1,74.4,1007.7
1286,131,2015-07-10,22.0,27.2,31.9,0.0,1.6,18.3,59.4,1006.2
1287,131,2015-07-11,23.6,27.7,33.2,0.5,1.6,20.1,65.1,1002.4
1288,131,2015-07-12,23.6,26.0,27.7,11.5,3.4,20.6,72.8,988.8
1289,131,2015-07-13,22.4,24.1,27.3,1.0,3.4,19.4,75.8,988.5
1290,131,2015-07-14,22.5,26.3,31.0,0.0,1.8,18.5,63.9,996.9
1291,131,2015-07-15,21.7,26.4,32.8,0.0,1.9,17.9,63.0,999.3
1292,131,2015-07-16,19.8,24.0,28.5,0.0,3.2,12.3,49.0,999.6
1293,131,2015-07-17,17.8,22.3,26.2,0.0,2.3,11.2,50.1,999.3
1294,131,2015-07-18,22.1,24.1,27.5,0.0,1.4,16.9,64.8,1002.2
1295,131,2015-07-19,22.1,24.9,27.9,0.2,1.9,20.0,74.9,1003.5
1296,131,2015-07-20,24.2,27.3,31.2,0.0,1.8,19.7,64.0,1001.8
1297,131,2015-07-21,23.8,26.5,31.3,2.0,1.4,21.8,76.3,1000.0
1298,131,2015-07-22,23.7,26.9,32.3,14.0,1.3,22.9,80.4,999.3
1299,131,2015-07-23,24.7,26.0,29.5,37.5,1.7,23.0,84.3,1000.4
1300,131,2015-07-24,24.0,25.1,26.0,30.0,1.2,23.8,92.6,998.4
1301,131,2015-07-25,24.9,27.2,29.9,0.1,1.7,21.5,71.9,999.5
1302,131,2015-07-26,24.5,28.4,33.4,0.0,1.4,19.5,60.4,1001.0
1303,131,2015-07-27,24.5,26.2,27.8,0.0,1.4,21.4,75.4,1001.5
1304,131,2015-07-28,24.8,27.7,32.5,0.0,1.6,21.9,72.0,1001.2
1305,131,2015-07-29,24.3,27.0,30.5,15.0,1.4,23.5,81.6,1000.3
1306,131,2015-07-30,25.9,29.5,34.2,0.0,1.6,22.8,69.0,1001.8
1307,131,2015-07-31,25.6,29.1,34.2,0.0,1.6,21.5,65.8,1002.4
1308,131,2015-08-01,25.3,29.1,33.7,0.0,1.7,20.9,62.8,1003.1
1309,131,2015-08-02,26.0,28.4,32.4,3.5,1.7,22.2,69.8,1003.3
1310,131,2015-08-03,25.4,28.9,33.2,0.0,2.1,20.0,61.0,1002.3
1311,131,2015-08-04,24.4,28.6,33.5,0.0,2.2,19.4,59.1,1000.7
1312,131,2015-08-05,25.2,28.9,33.9,0.0,1.9,20.2,60.9,1001.7
1313,131,2015-08-06,25.1,29.9,35.0,0.0,1.3,20.1,58.3,1004.8
1314,131,2015-08-07,26.0,30.3,36.4,0.0,1.3,20.4,58.1,1007.8
1315,131,2015-08-08,23.3,27.2,35.3,10.0,1.4,21.5,72.5,1006.7
1316,131,2015-08-09,23.6,26.8,31.1,0.0,1.5,19.9,68.6,1004.2
1317,131,2015-08-10,23.0,25.9,29.2,0.0,1.2,19.9,70.4,1002.9
1318,131,2015-08-11,23.7,25.7,28.6,0.0,1.1,20.1,71.8,1000.9
1319,131,2015-08-12,22.3,26.2,30.7,0.0,1.8,15.8,53.6,997.7
1320,131,2015-08-13,23.7,26.4,31.1,0.0,1.4,18.3,62.9,998.2
1321,131,2015-08-14,22.3,26.6,31.9,0.0,1.5,17.9,61.6,999.3
1322,131,2015-08-15,21.9,27.3,31.8,0.0,1.4,19.0,62.8,1001.1
1323,131,2015-08-16,22.2,25.7,30.6,0.0,1.6,19.3,68.6,1000.5
1324,131,2015-08-17,19.9,26.3,32.0,0.0,2.0,16.8,59.3,1001.2
1325,131,2015-08-18,23.1,27.8,32.4,0.0,1.5,16.6,52.4,1005.4
1326,131,2015-08-19,24.1,26.5,29.9,0.0,1.8,17.0,56.6,1006.3
1327,131,2015-08-20,22.8,25.2,29.1,0.5,1.6,19.4,71.3,1002.7
1328,131,2015-08-21,21.5,24.8,29.9,3.5,1.4,19.0,72.1,997.9
1329,131,2015-08-22,21.9,25.0,29.2,1.5,1.2,19.6,73.6,998.9
1330,131,2015-08-23,21.4,25.8,31.1,0.0,1.0,17.4,64.4,1000.2
1331,131,2015-08-24,23.8,26.8,30.3,0.0,2.6,16.7,55.3,999.8
1332,131,2015-08-25,19.7,20.8,25.0,35.0,2.5,18.5,86.9,994.1
1333,131,2015-08-26,19.4,22.9,27.6,0.0,1.6,14.2,59.9,998.8
1334,131,2015-08-27,21.0,23.6,28.2,0.1,1.7,17.6,70.1,1000.6
1335,131,2015-08-28,19.5,23.1,28.2,0.2,1.1,17.7,72.6,1001.8
1336,131,2015-08-29,19.4,24.3,29.5,0.0,1.1,15.3,61.1,1002.1
1337,131,2015-08-30,19.2,24.8,30.6,0.0,1.1,14.7,56.6,1003.9
1338,131,2015-08-31,20.6,25.8,30.3,0.0,1.9,16.0,56.9,1004.7
1339,131,2015-09-01,21.9,25.2,28.8,0.0,2.0,16.0,58.0,1003.2
1340,131,2015-09-02,21.2,23.9,28.5,1.5,1.8,18.0,70.5,1005.3
1341,131,2015-09-03,20.1,23.7,28.4,0.1,1.4,16.5,66.8,1004.4
1342,131,2015-09-04,20.6,25.0,30.3,0.0,1.3,15.7,59.4,1005.4
1343,131,2015-09-05,19.6,22.2,26.6,3.0,1.6,17.6,76.0,1002.3
1344,131,2015-09-06,19.1,21.5,25.1,0.0,2.5,14.0,64.3,1000.2
1345,131,2015-09-07,15.6,21.8,27.6,0.0,1.9,10.9,52.6,1005.5
1346,131,2015-09-08,15.2,21.2,27.7,0.0,1.9,8.7,48.0,1009.0
1347,131,2015-09-09,14.4,21.1,28.0,0.0,2.4,7.2,42.9,1009.0
1348,131,2015-09-10,15.7,21.5,27.6,0.0,1.6,10.9,52.5,1007.3
1349,131,2015-09-11,17.8,20.6,27.0,10.0,1.3,16.1,77.1,1003.7
1350,131,2015-09-12,15.6,18.0,21.3,5.0,1.2,13.7,77.1,1003.4
1351,131,2015-09-13,13.9,18.9,24.6,0.5,1.5,9.1,58.4,1010.3
1352,131,2015-09-14,13.2,20.1,26.5,0.0,1.1,9.0,52.3,1014.7
1353,131,2015-09-15,14.5,20.6,26.2,0.0,2.1,7.1,44.8,1013.9
1354,131,2015-09-16,13.5,19.9,24.8,0.0,1.8,9.5,52.4,1010.8
1355,131,2015-09-17,15.8,20.6,26.2,0.0,2.0,10.1,52.4,1009.7
1356,131,2015-09-18,15.2,21.0,26.5,0.0,1.5,10.5,52.6,1009.6
1357,131,2015-09-19,15.7,21.3,27.7,0.0,1.2,11.9,57.4,1006.9
1358,131,2015-09-20,15.8,21.2,27.2,0.0,1.0,12.5,60.5,1005.7
1359,131,2015-09-21,15.9,21.6,28.1,0.0,1.1,11.5,57.0,1007.5
1360,131,2015-09-22,16.4,22.8,29.7,0.0,1.5,8.6,45.8,1008.7
1361,131,2015-09-23,16.9,20.4,23.9,0.0,1.1,11.7,58.1,1004.0
1362,131,2015-09-24,17.3,21.4,26.4,0.0,1.6,13.8,63.1,1000.7
1363,131,2015-09-25,17.3,22.2,27.6,0.0,1.0,13.4,60.4,1000.9
1364,131,2015-09-26,17.7,21.2,26.1,0.0,1.0,13.2,62.9,1004.5
1365,131,2015-09-27,14.1,20.7,28.1,0.0,1.1,10.2,56.1,1008.0
1366,131,2015-09-28,13.0,21.5,29.6,0.0,1.6,6.1,42.8,1012.0
1367,131,2015-09-29,16.0,22.2,28.8,0.0,2.0,7.6,40.6,1016.0
1368,131,2015-09-30,18.7,20.7,23.5,0.0,2.9,7.3,42.4,1014.3
1369,131,2015-10-01,13.0,17.6,21.2,42.0,2.1,13.2,77.9,996.7
1370,131,2015-10-02,9.0,15.8,22.1,0.0,1.9,4.5,48.9,1008.2
1371,131,2015-10-03,13.6,18.5,24.9,0.0,1.6,8.0,53.4,1012.2
1372,131,2015-10-04,11.0,16.3,22.5,0.0,1.1,1.4,38.5,1018.8
1373,131,2015-10-05,12.0,17.8,24.7,0.0,1.0,5.8,48.6,1016.5
1374,131,2015-10-06,10.6,17.7,25.2,0.0,1.0,5.6,49.3,1014.1
1375,131,2015-10-07,11.5,18.6,24.9,0.0,0.9,8.6,54.6,1010.6
1376,131,2015-10-08,14.3,18.8,25.0,0.0,1.2,10.7,61.4,1005.4
1377,131,2015-10-09,12.1,16.2,20.3,0.0,1.9,2.2,44.3,1004.5
1378,131,2015-10-10,8.0,12.6,20.9,14.5,1.4,7.4,72.5,1003.3
1379,131,2015-10-11,8.0,10.9,15.7,8.0,1.4,8.3,84.4,1006.5
1380,131,2015-10-12,10.3,13.4,17.7,0.5,1.7,5.4,62.0,1010.7
1381,131,2015-10-13,7.5,14.5,21.7,0.0,1.3,5.3,58.0,1013.7
1382,131,2015-10-14,11.1,16.5,23.4,0.0,1.0,7.9,60.6,1013.7
1383,131,2015-10-15,10.6,16.2,23.6,0.0,0.9,8.1,61.6,1012.9
1384,131,2015-10-16,12.1,16.5,22.3,0.0,0.8,11.0,71.5,1012.9
1385,131,2015-10-17,11.1,16.8,24.8,0.0,0.9,10.0,69.0,1013.7
1386,131,2015-10-18,10.1,16.4,24.0,0.0,0.9,8.9,65.3,1013.2
1387,131,2015-10-19,11.5,17.7,24.0,0.0,0.9,9.6,62.6,1010.5
1388,131,2015-10-20,12.2,16.5,22.7,0.0,0.9,11.5,76.0,1010.4
1389,131,2015-10-21,11.1,17.2,23.2,0.0,1.0,11.5,71.4,1012.2
1390,131,2015-10-22,12.5,17.5,22.9,0.0,1.4,10.5,66.5,1013.6
1391,131,2015-10-23,14.3,17.1,20.9,0.0,1.1,11.4,70.5,1012.4
1392,131,2015-10-24,12.4,15.9,20.5,0.5,1.3,10.8,73.1,1011.9
1393,131,2015-10-25,10.2,15.7,21.4,0.0,1.3,4.0,50.8,1016.6
1394,131,2015-10-26,11.8,16.4,20.4,0.0,2.0,3.6,43.4,1012.3
1395,131,2015-10-27,10.6,13.1,16.5,25.0,1.9,5.7,63.5,1005.0
1396,131,2015-10-28,7.0,12.0,17.3,0.0,1.5,1.2,50.4,1012.7
1397,131,2015-10-29,7.3,10.6,15.1,0.0,1.8,-4.7,35.4,1015.8
1398,131,2015-10-30,4.2,7.1,10.8,0.0,2.0,-6.3,39.4,1020.4
1399,131,2015-10-31,1.0,6.2,12.0,0.0,1.4,-5.9,43.4,1022.8
1400,131,2015-11-01,0.2,5.4,9.1,0.0,0.8,-2.3,58.9,1019.2
1401,131,2015-11-02,4.7,10.3,15.7,0.0,1.1,1.3,56.0,1016.3
1402,131,2015-11-03,6.6,11.3,17.6,0.0,0.8,3.6,62.4,1021.8
1403,131,2015-11-04,4.6,11.1,19.1,0.0,0.7,2.5,59.1,1021.6
1404,131,2015-11-05,7.3,13.0,19.2,0.0,0.9,4.3,58.0,1018.5
1405,131,2015-11-06,7.7,13.8,20.3,0.5,2.4,5.3,60.9,1018.5
1406,131,2015-11-07,11.1,12.5,13.8,17.5,1.4,11.0,90.8,1014.7
1407,131,2015-11-08,11.5,12.0,12.9,17.0,2.2,11.3,95.4,1008.8
1408,131,2015-11-09,11.4,12.5,14.6,1.0,1.3,8.8,79.3,1010.7
1409,131,2015-11-10,8.6,11.2,13.7,0.0,1.3,5.0,66.9,1016.4
1410,131,2015-11-11,7.1,11.9,16.8,0.0,0.9,5.5,67.0,1020.8
1411,131,2015-11-12,8.5,13.2,18.0,0.0,2.3,6.4,64.6,1022.3
1412,131,2015-11-13,10.4,11.9,14.4,25.0,2.2,7.9,78.9,1013.7
1413,131,2015-11-14,10.9,12.9,14.9,3.0,1.0,11.1,89.5,1007.2
1414,131,2015-11-15,10.8,14.1,17.6,0.0,0.9,8.9,72.8,1013.0
1415,131,2015-11-16,8.8,12.4,15.7,12.5,0.8,10.0,86.6,1009.8
1416,131,2015-11-17,12.4,13.8,16.5,1.0,1.4,11.8,88.5,1010.9
1417,131,2015-11-18,8.9,12.0,14.4,3.0,2.6,6.5,70.3,1013.1
1418,131,2015-11-19,8.2,9.8,11.4,0.5,1.4,6.1,78.9,1015.4
1419,131,2015-11-20,8.7,10.7,13.7,0.0,0.9,6.5,76.9,1016.9
1420,131,2015-11-21,7.0,9.6,12.0,0.0,1.0,4.0,69.1,1019.8
1421,131,2015-11-22,6.0,11.7,15.8,1.0,1.1,5.4,66.6,1020.0
1422,131,2015-11-23,8.5,9.4,12.5,9.0,1.8,7.9,90.8,1017.5
1423,131,2015-11-24,5.1,7.1,9.8,1.5,2.0,1.7,69.3,1017.8
1424,131,2015-11-25,3.3,4.8,6.4,10.5,1.6,2.1,83.4,1011.5
1425,131,2015-11-26,-4.1,-0.8,3.3,4.2,1.9,-3.9,79.9,1009.0
1426,131,2015-11-27,-3.2,-1.1,0.7,0.0,1.1,-5.7,71.1,1018.2
1427,131,2015-11-28,0.3,2.0,5.9,0.0,1.4,-2.0,75.1,1022.4
1428,131,2015-11-29,1.7,4.2,6.5,0.0,1.0,1.0,79.8,1019.2
1429,131,2015-11-30,1.8,6.0,9.3,0.3,1.3,0.2,68.3,1017.0
1430,131,2015-12-01,-1.6,3.8,10.3,0.0,0.8,-2.6,66.3,1017.8
1431,131,2015-12-02,3.0,6.1,9.2,7.5,1.2,1.4,73.3,1009.2
1432,131,2015-12-03,-3.4,0.3,4.9,8.8,1.9,-2.1,84.4,1007.4
1433,131,2015-12-04,-3.6,0.7,3.2,0.7,0.5,-2.1,81.5,1015.2
1434,131,2015-12-05,2.5,5.1,8.0,0.0,1.3,-2.5,58.4,1018.0
1435,131,2015-12-06,-1.3,1.9,5.6,0.0,0.9,-7.4,50.9,1021.3
1436,131,2015-12-07,-3.5,1.8,7.0,0.0,1.0,-5.0,62.5,1023.2
1437,131,2015-12-08,-0.6,3.6,8.9,0.0,0.7,-5.0,56.4,1025.3
1438,131,2015-12-09,-1.1,4.6,11.2,0.0,0.8,-2.0,63.4,1022.6
1439,131,2015-12-10,5.6,7.3,8.4,8.7,1.3,4.2,82.1,1011.2
1440,131,2015-12-11,3.7,7.1,10.6,0.0,1.8,-0.2,62.6,1010.5
1441,131,2015-12-12,0.5,5.9,11.4,0.0,1.1,-4.1,49.5,1017.4
1442,131,2015-12-13,4.3,7.3,12.8,0.0,1.0,-2.0,53.3,1016.2
1443,131,2015-12-14,4.3,5.6,6.5,9.2,1.1,3.2,85.3,1013.2
1444,131,2015-12-15,3.1,6.2,8.6,0.7,1.7,0.1,66.9,1011.6
1445,131,2015-12-16,-3.2,0.1,3.1,2.6,1.9,-4.4,72.4,1012.4
1446,131,2015-12-17,-5.0,-2.7,0.1,0.0,1.9,-13.0,46.0,1020.5
1447,131,2015-12-18,-6.0,-1.2,2.2,0.0,0.7,-6.6,66.9,1025.6
1448,131,2015-12-19,-2.6,0.7,5.6,0.0,1.3,-5.1,65.8,1027.6
1449,131,2015-12-20,-2.9,0.8,4.2,0.0,0.8,-5.4,63.6,1022.3
1450,131,2015-12-21,-0.6,3.1,7.5,0.6,1.1,-0.1,80.0,1019.4
1451,131,2015-12-22,-1.7,2.8,7.1,0.0,1.3,-1.0,78.4,1020.9
1452,131,2015-12-23,3.1,5.2,6.8,0.2,0.9,3.3,88.1,1015.0
1453,131,2015-12-24,0.5,3.1,6.8,0.0,1.3,-1.5,74.3,1013.6
1454,131,2015-12-25,-1.9,0.9,4.3,0.0,1.6,-14.9,32.0,1014.2
1455,131,2015-12-26,-1.6,3.2,10.3,0.1,1.4,-3.9,61.5,1013.4
1456,131,2015-12-27,-5.1,-2.9,0.9,0.0,1.7,-14.7,40.6,1022.6
1457,131,2015-12-28,-6.7,-3.3,0.4,0.0,1.4,-16.1,36.5,1025.9
1458,131,2015-12-29,-8.0,-2.5,2.6,0.0,0.8,-12.6,47.3,1026.0
1459,131,2015-12-30,-5.3,1.0,6.9,0.6,1.1,-6.4,61.0,1022.0
1460,131,2015-12-31,-1.2,2.0,4.6,0.0,1.2,-2.9,72.3,1023.6
1461,131,2016-01-01,-4.2,1.5,6.2,0.0,0.8,-4.2,68.1,1024.0
1462,131,2016-01-02,1.4,6.0,11.5,0.0,0.9,-0.2,65.5,1016.1
1463,131,2016-01-03,2.0,6.5,11.3,0.0,0.7,2.6,77.8,1012.5
1464,131,2016-01-04,0.3,4.4,7.0,0.0,1.7,-5.8,51.0,1016.3
1465,131,2016-01-05,-2.3,-0.6,2.7,0.0,1.5,-15.6,32.0,1019.9
1466,131,2016-01-06,-4.9,-0.1,3.4,0.0,1.2,-9.6,49.3,1018.2
1467,131,2016-01-07,-2.8,-0.6,2.7,0.0,1.6,-10.9,46.8,1017.2
1468,131,2016-01-08,-3.8,-0.9,2.3,0.0,1.4,-11.5,44.9,1016.1
1469,131,2016-01-09,-1.9,0.7,4.9,0.0,1.1,-8.5,50.6,1017.7
1470,131,2016-01-10,-1.0,1.2,4.6,0.0,1.1,-9.5,46.8,1019.1
1471,131,2016-01-11,-3.8,-1.6,2.2,0.0,1.4,-14.2,38.0,1019.2
1472,131,2016-01-12,-7.3,-3.2,1.6,0.0,1.3,-13.3,46.6,1016.7
1473,131,2016-01-13,-4.9,-2.3,0.9,0.9,1.4,-6.7,72.0,1013.3
1474,131,2016-01-14,-5.8,-1.8,2.1,0.0,1.2,-12.8,44.0,1014.8
1475,131,2016-01-15,-3.5,0.1,4.9,0.0,0.9,-7.3,58.9,1014.3
1476,131,2016-01-16,-4.1,0.3,5.8,0.0,1.1,-6.9,59.4,1015.4
1477,131,2016-01-17,-1.2,2.0,6.2,1.0,1.3,-3.3,69.8,1009.7
1478,131,2016-01-18,-9.8,-4.4,1.6,2.0,2.4,-8.1,76.4,1007.3
1479,131,2016-01-19,-12.0,-9.8,-6.8,0.8,2.5,-15.3,65.6,1015.5
1480,131,2016-01-20,-13.1,-9.4,-5.8,0.0,1.0,-16.9,55.1,1023.3
1481,131,2016-01-21,-10.1,-6.5,-2.5,0.0,1.0,-14.1,56.9,1021.5
1482,131,2016-01-22,-10.5,-6.0,-1.5,0.0,1.1,-16.8,45.8,1024.2
1483,131,2016-01-23,-13.5,-9.2,-5.2,0.7,2.8,-18.6,49.0,1022.4
1484,131,2016-01-24,-16.3,-13.2,-10.7,0.1,1.5,-20.1,56.4,1018.6
1485,131,2016-01-25,-13.4,-8.3,-3.3,0.0,0.5,-14.8,60.3,1021.9
1486,131,2016-01-26,-7.3,-2.4,2.7,0.2,0.5,-7.7,67.9,1020.5
1487,131,2016-01-27,-5.4,-0.6,4.4,0.0,0.5,-7.2,63.9,1022.7
1488,131,2016-01-28,-5.2,-0.5,2.5,0.0,1.2,-7.7,59.3,1021.2
1489,131,2016-01-29,0.4,2.8,5.3,0.0,2.0,-3.9,62.4,1017.1
1490,131,2016-01-30,-0.8,2.1,7.7,0.0,1.3,-5.1,59.1,1018.6
1491,131,2016-01-31,-3.7,-2.0,1.7,0.0,1.8,-12.1,47.0,1022.0
1492,131,2016-02-01,-7.0,-4.6,-0.7,0.0,1.8,-16.1,40.6,1022.1
1493,131,2016-02-02,-8.8,-4.2,1.0,0.0,1.3,-15.8,42.0,1021.2
1494,131,2016-02-03,-9.1,-2.0,4.0,0.0,1.0,-11.9,48.1,1020.7
1495,131,2016-02-04,-4.2,-0.1,4.7,0.0,1.5,-11.4,46.0,1018.9
1496,131,2016-02-05,-4.4,-0.8,3.7,0.0,1.5,-14.1,36.5,1016.8
1497,131,2016-02-06,-4.3,-2.1,1.7,0.0,1.5,-14.5,39.5,1016.3
1498,131,2016-02-07,-9.4,-2.6,3.3,0.0,0.8,-14.1,43.8,1015.8
1499,131,2016-02-08,-6.1,1.5,6.9,0.0,1.6,-8.2,49.5,1009.7
1500,131,2016-02-09,-1.1,2.1,6.3,0.0,2.1,-10.3,41.0,1015.2
1501,131,2016-02-10,-4.6,2.5,10.9,0.0,0.7,-10.0,44.0,1018.8
1502,131,2016-02-11,-0.5,7.0,13.9,0.0,1.1,-8.5,32.8,1017.6
1503,131,2016-02-12,6.7,9.6,11.2,12.8,1.3,7.0,86.0,1010.5
1504,131,2016-02-13,9.6,12.6,18.8,11.8,1.4,10.7,89.8,1000.0
1505,131,2016-02-14,-4.8,-0.8,10.3,0.3,3.0,-5.1,73.0,1007.4
1506,131,2016-02-15,-7.7,-4.4,-1.4,0.1,2.4,-13.0,53.4,1014.3
1507,131,2016-02-16,-4.2,-1.4,2.9,1.0,1.9,-5.7,73.0,1012.1
1508,131,2016-02-17,-3.8,1.0,6.4,0.0,1.5,-9.6,47.1,1017.5
1509,131,2016-02-18,-2.4,3.7,9.2,0.0,1.6,-5.2,53.8,1015.6
1510,131,2016-02-19,0.7,3.0,5.5,0.0,1.2,-4.4,58.8,1019.7
1511,131,2016-02-20,-0.5,2.3,7.5,0.0,1.8,-9.2,44.3,1016.1
1512,131,2016-02-21,-3.2,0.6,5.2,0.0,1.8,-15.4,30.0,1023.0
1513,131,2016-02-22,-1.9,2.5,6.9,0.0,1.0,-13.5,32.1,1022.9
1514,131,2016-02-23,-2.1,2.0,6.3,0.0,2.2,-10.3,43.4,1022.3
1515,131,2016-02-24,-5.4,-2.0,2.5,0.0,1.9,-14.1,40.1,1026.0
1516,131,2016-02-25,-5.0,0.3,5.4,0.0,1.7,-10.8,44.4,1026.1
1517,131,2016-02-26,-1.9,2.3,5.3,2.4,1.3,-0.4,83.9,1021.3
1518,131,2016-02-27,-0.7,3.9,9.0,2.1,1.4,-2.9,64.5,1017.1
1519,131,2016-02-28,-3.4,0.4,4.3,14.7,1.0,-3.4,77.0,1014.2
1520,131,2016-02-29,-5.9,-2.8,-0.4,0.3,1.5,-10.1,58.4,1018.4
1521,131,2016-03-01,-7.3,-2.3,2.8,0.0,1.4,-11.3,51.5,1021.2
1522,131,2016-03-02,-3.4,3.0,9.7,0.0,1.4,-5.8,54.6,1018.5
1523,131,2016-03-03,0.1,6.9,13.9,0.0,0.8,-1.2,58.1,1016.9
1524,131,2016-03-04,5.1,9.7,13.7,2.8,0.9,3.8,68.6,1017.5
1525,131,2016-03-05,9.8,13.2,16.9,6.4,2.2,10.4,84.9,1011.8
1526,131,2016-03-06,6.6,9.6,13.6,0.2,1.5,0.1,58.9,1012.0
1527,131,2016-03-07,3.9,9.2,15.5,0.0,1.1,-1.5,48.1,1010.8
1528,131,2016-03-08,1.4,4.6,7.6,0.0,1.8,-9.0,37.6,1015.4
1529,131,2016-03-09,-1.0,1.7,7.1,0.0,2.3,-11.6,37.3,1015.9
1530,131,2016-03-10,-2.4,0.1,3.9,0.0,2.2,-14.1,34.8,1018.9
1531,131,2016-03-11,-3.2,0.3,4.9,0.0,1.6,-13.6,36.0,1018.1
1532,131,2016-03-12,-3.4,2.7,8.9,0.0,1.2,-11.8,35.3,1018.0
1533,131,2016-03-13,0.6,3.7,7.5,0.0,1.0,-6.6,47.8,1016.7
1534,131,2016-03-14,1.0,4.5,10.1,0.0,1.4,-4.0,56.9,1015.3
1535,131,2016-03-15,-0.9,6.0,13.0,0.0,1.3,-9.0,37.5,1016.4
1536,131,2016-03-16,3.7,9.0,16.5,0.0,1.2,-7.6,33.3,1014.7
1537,131,2016-03-17,1.1,10.1,17.7,0.0,1.0,-6.2,34.6,1013.0
1538,131,2016-03-18,9.0,11.3,14.9,3.8,1.0,5.8,70.8,1005.3
1539,131,2016-03-19,5.7,10.4,17.6,0.0,1.1,2.2,61.5,1007.7
1540,131,2016-03-20,3.8,10.0,16.8,0.0,1.0,0.3,55.3,1013.4
1541,131,2016-03-21,3.8,9.7,17.2,0.0,1.2,-1.2,49.6,1015.8
1542,131,2016-03-22,3.4,9.3,17.0,0.0,1.5,-5.2,38.0,1012.0
1543,131,2016-03-23,5.0,7.5,13.1,0.0,1.8,-4.7,44.6,1012.2
1544,131,2016-03-24,2.0,6.8,12.8,0.0,1.9,-6.6,40.6,1016.9
1545,131,2016-03-25,1.7,6.6,12.4,0.0,1.3,-7.3,37.9,1016.6
1546,131,2016-03-26,1.1,6.2,12.6,0.0,1.3,-8.1,38.3,1014.2
1547,131,2016-03-27,0.9,7.1,14.3,0.0,1.5,-8.2,35.4,1013.3
